name,category,price,mrp,unit,stock,image,description,sourcing,storage,variations
"Baby Potato/aaloo - आलू","Vegetables",80,100,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/baby-potato.png","Farm fresh Baby Potato/aaloo - आलू sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""1 kg"",""price"":80,""stock"":50}]"
"Apple Gourd/ Tinday -टिंडे","Fruits",38,48,"500gm",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/apple-gourd-tinday.jpg","Farm fresh Apple Gourd/ Tinday -टिंडे sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""500gm"",""price"":38,""stock"":50},{""weight"":""250gm"",""price"":20,""stock"":50}]"
"Sapota / चीकू Chiku","Fruits",100,125,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/product__6a67c9f7-9042-4c09-9c8d-1159d15a9846.jpg","Farm fresh Sapota / चीकू Chiku sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1 kg"",""price"":100,""stock"":50}]"
"Red Capsicum/लाल शिमला मिर्च","Exotics",65,81,"1 pice",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/bell-pepper-red.png","Farm fresh Red Capsicum/लाल शिमला मिर्च sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1 pice"",""price"":65,""stock"":50},{""weight"":""2 pice"",""price"":100,""stock"":50}]"
"Sweet Corn Packet","Exotics",100,125,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/sweet-corn-packet.png","Farm fresh Sweet Corn Packet sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1 kg"",""price"":100,""stock"":50}]"
"Green Chillies/Haree Mirch -हरी मिर्च","Vegetables",30,38,"100gm",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/product__46978d47-6f01-4fb5-abe9-922a971b87c5.jpg","Farm fresh Green Chillies/Haree Mirch -हरी मिर्च sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""100gm"",""price"":30,""stock"":50},{""weight"":""250gm"",""price"":70,""stock"":50},{""weight"":""500gm"",""price"":130,""stock"":50},{""weight"":""1kg"",""price"":200,""stock"":50}]"
"Banana Raw/ kele kachcha -केले कच्चा","Fruits",60,75,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/banana-raw.png","Farm fresh Banana Raw/ kele kachcha -केले कच्चा sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1 kg"",""price"":60,""stock"":50}]"
"Mosambi/मौसंबी Sweet Lemon","Fruits",100,125,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/mosambi.jpg","Farm fresh Mosambi/मौसंबी Sweet Lemon sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1 kg"",""price"":100,""stock"":50}]"
"Cucumber/kheera -खीरा","Vegetables",16,20,"500gm",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/product__3a5acc71-91b0-4bc8-ae91-a81782645e25.jpg","Farm fresh Cucumber/kheera -खीरा sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""500gm"",""price"":16,""stock"":50},{""weight"":""1000gm"",""price"":30,""stock"":50}]"
"Lemon/ नीबू Neemboo","Vegetables",10,13,"1",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/product__9f8b3fba-74ac-43bd-b28c-5f7fc22024ed.jpg","Farm fresh Lemon/ नीबू Neemboo sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""1"",""price"":10,""stock"":50},{""weight"":""5"",""price"":30,""stock"":50},{""weight"":""10"",""price"":50,""stock"":50}]"
"Pineapple Small/अनन्नास anannaas","Fruits",100,125,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/pineapple-small.png","Farm fresh Pineapple Small/अनन्नास anannaas sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1 kg"",""price"":100,""stock"":50}]"
"Drum Stick/munga -मुनगा","Vegetables",40,50,"250gm",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/drum-stick.jpg","Farm fresh Drum Stick/munga -मुनगा sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""250gm"",""price"":40,""stock"":50},{""weight"":""500gm"",""price"":75,""stock"":50},{""weight"":""1000gm"",""price"":145,""stock"":50}]"
"Apple Royal Gala/सेब Seb","Fruits",350,438,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/apple-royal-gala.png","Farm fresh Apple Royal Gala/सेब Seb sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1 kg"",""price"":350,""stock"":50}]"
"Pointed Gourd / Parwal -परवल","Vegetables",20,25,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/pointed-gourd-parwal.png","Farm fresh Pointed Gourd / Parwal -परवल sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""1 kg"",""price"":20,""stock"":50}]"
"Grapes - Green/ अंगूर Angoor","Fruits",75,94,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/grapes-green.jpg","Farm fresh Grapes - Green/ अंगूर Angoor sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1 kg"",""price"":75,""stock"":50}]"
"Beetroot/ chukandar -चुकंदर","Vegetables",25,31,"250",100,"https://dukaan.b-cdn.net/700x700/webp/upload_file_service/2b01e0f2-ec57-47da-b87d-8c8ad85ba503/1664857683013.jpeg","Farm fresh Beetroot/ chukandar -चुकंदर sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""250"",""price"":25,""stock"":50},{""weight"":""500gm"",""price"":35,""stock"":50},{""weight"":""1000gm"",""price"":60,""stock"":50}]"
"Muskmelon/ख��बूजा Kharabooja","Fruits",60,75,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/muskmelon.jpg","Farm fresh Muskmelon/ख��बूजा Kharabooja sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1 kg"",""price"":60,""stock"":50}]"
"Yellow Capcicum/पीली शिमला मिर्च","Exotics",65,81,"1 pice",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/bell-peper-yellow.jpg","Farm fresh Yellow Capcicum/पीली शिमला मिर्च sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1 pice"",""price"":65,""stock"":50},{""weight"":""2pice"",""price"":100,""stock"":50}]"
"Methi","Vegetables",60,75,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/product__f0bd7f53-6137-47a6-bef4-59e010fed46f.jpg","Farm fresh Methi sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""1 kg"",""price"":60,""stock"":50}]"
