name,category,price,mrp,unit,stock,image,description,sourcing,storage,variations
"Zuchini Yellow","Vegetables",78,105,"300Gms",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/ZuchiniYellow.jpg?v=1642233126","Premium farm-fresh Zuchini Yellow. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""300Gms"",""price"":78,""stock"":50},{""weight"":""600gm"",""price"":156,""stock"":50},{""weight"":""1.2gm"",""price"":312,""stock"":50}]"
"Cherry Tomato","Exotics",90,113,"200Gms",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Cherry-Tomatoes_1.jpg?v=1641637829","Premium farm-fresh Cherry Tomato. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""200Gms"",""price"":90,""stock"":50},{""weight"":""500gm"",""price"":225,""stock"":50},{""weight"":""1kg"",""price"":450,""stock"":50}]"
"Tomato Banglore","Vegetables",13,38,"250gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/banglore-tomato.jpg?v=1642242992","Premium farm-fresh Tomato Banglore. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250gm"",""price"":13,""stock"":50},{""weight"":""500gm"",""price"":25,""stock"":50},{""weight"":""1kg"",""price"":50,""stock"":50}]"
"Parmal","Vegetables",60,30,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/3-5_1.jpg?v=1642262812","Premium farm-fresh Parmal. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""500gm"",""price"":60,""stock"":50},{""weight"":""1kg"",""price"":120,""stock"":50}]"
"Aloo Goli","Vegetables",50,30,"1kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/aloogoli-freshproduceshopp-1024x1024.png?v=1641374541","Premium farm-fresh Aloo Goli. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""1kg"",""price"":50,""stock"":50},{""weight"":""2kg"",""price"":100,""stock"":50},{""weight"":""3kg"",""price"":150,""stock"":50}]"
"Green Chillies (Mirch Barikh)","Vegetables",30,30,"250gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/0510B54134B012D1A2BAB49593_1599635801097_1.jpg?v=1642237105","Premium farm-fresh Green Chillies (Mirch Barikh). Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250gm"",""price"":30,""stock"":50},{""weight"":""500gm"",""price"":60,""stock"":50},{""weight"":""1kg"",""price"":120,""stock"":50}]"
"Achari Mirch Hari","Vegetables",48,20,"250Gms",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/acharimirchhari-freshproduc-1024x1024.png?v=1641284440","Premium farm-fresh Achari Mirch Hari. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250Gms"",""price"":48,""stock"":50},{""weight"":""500gm"",""price"":95,""stock"":50},{""weight"":""1kg"",""price"":190,""stock"":50}]"
"Mint/pudina","Vegetables",15,20,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/buy-fresh-mint-leaves-online-bangalore-India-2hrsdelivery.in__1.jpg?v=1642236424","Premium farm-fresh Mint/pudina. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""1 kg"",""price"":15,""stock"":50}]"
"Karela","Vegetables",23,25,"250gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/karela.jpg?v=1642154291","Premium farm-fresh Karela. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250gm"",""price"":23,""stock"":50},{""weight"":""500gm"",""price"":45,""stock"":50},{""weight"":""1kg"",""price"":90,""stock"":50}]"
"Iceberg Lettuce","Exotics",135,75,"300gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/IcebergLettuce.png?v=1641984895","Premium farm-fresh Iceberg Lettuce. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""300gm"",""price"":135,""stock"":50},{""weight"":""600gm"",""price"":270,""stock"":50},{""weight"":""1.2gm"",""price"":540,""stock"":50}]"
"Beans","Vegetables",80,75,"500Gms",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Beans.jpg?v=1641546927","Premium farm-fresh Beans. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""500Gms"",""price"":80,""stock"":50},{""weight"":""1kg"",""price"":160,""stock"":50},{""weight"":""2kg"",""price"":320,""stock"":50}]"
"Sprout","Vegetables",25,40,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/MoongKiDaal.jpg?v=1646229464","Premium farm-fresh Sprout. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""1 kg"",""price"":25,""stock"":50}]"
"Shimla Mirch Red Yellow (Bell Pepar)","Vegetables",135,114,"300gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/shimlared.jpg?v=1646463431","Premium farm-fresh Shimla Mirch Red Yellow (Bell Pepar). Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""300gm"",""price"":135,""stock"":50},{""weight"":""600gm"",""price"":270,""stock"":50},{""weight"":""1kg"",""price"":450,""stock"":50}]"
"Lal Bandgobhi","Vegetables",125,148,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/redcabbage-freshproduceshoppe-1024x1024_1.jpg?v=1642151647","Premium farm-fresh Lal Bandgobhi. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""500gm"",""price"":125,""stock"":50}]"
"Bandgobhi","Vegetables",40,60,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/bandhgobhi.jpg?v=1641300178","Premium farm-fresh Bandgobhi. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""500gm"",""price"":40,""stock"":50},{""weight"":""1kg"",""price"":80,""stock"":50},{""weight"":""2kg"",""price"":160,""stock"":50}]"
"Bhutta (Sweet Corn)","Vegetables",50,40,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Bhutta.jpg?v=1641550274","Premium farm-fresh Bhutta (Sweet Corn). Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""500gm"",""price"":50,""stock"":50},{""weight"":""1kg"",""price"":100,""stock"":50},{""weight"":""2kg"",""price"":200,""stock"":50}]"
"Brinjal Small","Vegetables",50,35,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/BrinjalSmall.jpg?v=1641299081","Premium farm-fresh Brinjal Small. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""500gm"",""price"":50,""stock"":50},{""weight"":""1kg"",""price"":100,""stock"":50}]"
"Brinjal Goal","Vegetables",60,35,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/BrinjalGoal.jpg?v=1641560478","Premium farm-fresh Brinjal Goal. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""500gm"",""price"":60,""stock"":50},{""weight"":""1kg"",""price"":120,""stock"":50},{""weight"":""2kg"",""price"":240,""stock"":50}]"
"Water Melon","Fruits",180,158,"1pc",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/WaterMelon.jpg?v=1642233848","Premium farm-fresh Water Melon. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""1pc"",""price"":180,""stock"":50},{""weight"":""2pc"",""price"":360,""stock"":50},{""weight"":""3pc"",""price"":540,""stock"":50}]"
"Raw Banana","Fruits",45,35,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/RawBanana.jpg?v=1646299927","Premium farm-fresh Raw Banana. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""500gm"",""price"":45,""stock"":50}]"
"Goli Onion","Vegetables",70,40,"1kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/GoliOnion.png?v=1641980343","Premium farm-fresh Goli Onion. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""1kg"",""price"":70,""stock"":50}]"
"Lemongrass","Vegetables",70,70,"200gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/lemongrass_1.jpg?v=1642152875","Premium farm-fresh Lemongrass. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""200gm"",""price"":70,""stock"":50}]"
"Drum Stick","Vegetables",60,44,"250gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/DrumStick.jpg?v=1646299725","Premium farm-fresh Drum Stick. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250gm"",""price"":60,""stock"":50}]"
"Celery","Exotics",105,108,"300Gms",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Celery.jpg?v=1641798340","Premium farm-fresh Celery. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""300Gms"",""price"":105,""stock"":50},{""weight"":""600gm"",""price"":210,""stock"":50},{""weight"":""1.2gm"",""price"":420,""stock"":50}]"
"Baby Corn Pkt","Vegetables",70,60,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/18590-02.png?v=1641540295","Premium farm-fresh Baby Corn Pkt. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""1 kg"",""price"":70,""stock"":50}]"
"Salad Pata Green","Vegetables",135,105,"300gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/lettusgreen.jpg?v=1646461520","Premium farm-fresh Salad Pata Green. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""300gm"",""price"":135,""stock"":50},{""weight"":""600gm"",""price"":270,""stock"":50},{""weight"":""1kg"",""price"":540,""stock"":50}]"
"Lasan China","Vegetables",95,56,"250Gms",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/lasan-china--1024x1024.jpg?v=1642151769","Premium farm-fresh Lasan China. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250Gms"",""price"":95,""stock"":50},{""weight"":""500gm"",""price"":190,""stock"":50},{""weight"":""1kg"",""price"":380,""stock"":50}]"
"Bhindi","Vegetables",24,25,"250gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Bhindi.jpg?v=1641547311","Premium farm-fresh Bhindi. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250gm"",""price"":24,""stock"":50},{""weight"":""500gm"",""price"":48,""stock"":50},{""weight"":""1kg"",""price"":95,""stock"":50}]"
"Coconut","Fruits",80,70,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/76269_0_XL_1.jpg?v=1641643512","Premium farm-fresh Coconut. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""1 kg"",""price"":80,""stock"":50}]"
"Pumpkin Green Small","Vegetables",70,80,"1kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/SitafalGreenSmall.jpg?v=1642415183","Premium farm-fresh Pumpkin Green Small. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""1kg"",""price"":70,""stock"":50},{""weight"":""2kg"",""price"":140,""stock"":50}]"
"Brinjal Long","Vegetables",50,35,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/BrinjalLong.jpg?v=1641627205","Premium farm-fresh Brinjal Long. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""500gm"",""price"":50,""stock"":50},{""weight"":""1kg"",""price"":100,""stock"":50}]"
"Khira Desi","Vegetables",55,35,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/desi-cucumber-500x500_1.jpg?v=1642071951","Premium farm-fresh Khira Desi. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""500gm"",""price"":55,""stock"":50},{""weight"":""1kg"",""price"":110,""stock"":50},{""weight"":""2kg"",""price"":220,""stock"":50}]"
"Basil","Exotics",25,35,"100Gms",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/basil-leaves-500x500_1.jpg?v=1641546099","Premium farm-fresh Basil. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""100Gms"",""price"":25,""stock"":50},{""weight"":""200gm"",""price"":50,""stock"":50},{""weight"":""300gm"",""price"":75,""stock"":50}]"
"Red Bull Energy Drink 250ml","Vegetables",125,125,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/RedBullEnergyDrink250ml.jpg?v=1644927293","Premium farm-fresh Red Bull Energy Drink 250ml. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""1 kg"",""price"":125,""stock"":50}]"
"Nestle Activplus Dahi 400gm","Dairy & Staples",85,85,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/NestleActivplusDahi400gm.jpg?v=1645086490","Premium farm-fresh Nestle Activplus Dahi 400gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""1 kg"",""price"":85,""stock"":50}]"
"Nestle Slim Dahi 400gm","Dairy & Staples",78,78,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/NestleSlimDahi400gm.jpg?v=1645086682","Premium farm-fresh Nestle Slim Dahi 400gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""1 kg"",""price"":78,""stock"":50}]"
"Nestle A+ Nourish 400 Gm","Dairy & Staples",70,65,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/NestleA_Nourish400Gm.jpg?v=1645089239","Premium farm-fresh Nestle A+ Nourish 400 Gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""1 kg"",""price"":70,""stock"":50}]"
"Nestle A+ Nourish 200gm","Dairy & Staples",30,30,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/NestleA_Nourish400Gm_28591be3-e378-44e7-b1e5-6ea98878bd6b.jpg?v=1645089501","Premium farm-fresh Nestle A+ Nourish 200gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""1 kg"",""price"":30,""stock"":50}]"
"Organic Kashmir Tulsi White Honey 400gm","Vegetables",645,645,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/OrganicKashmirTulsiWhiteHoney250gm_e60822f4-c5a6-4e01-9391-cd2f1f719a20.png?v=1647265305","Premium farm-fresh Organic Kashmir Tulsi White Honey 400gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""1 kg"",""price"":645,""stock"":50}]"
"Thums Up  180ml","Vegetables",25,25,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/ThumsUp180ml.png?v=1645099012","yakult-light-pack-of-5pc...","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""1 kg"",""price"":25,""stock"":0}]"
"Fps Dft Pista 500gm","Fruits",890,890,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/pista.jpg?v=1644846329","Premium farm-fresh Fps Dft Pista 500gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""1 kg"",""price"":890,""stock"":50}]"
"Fps Dft Cashew W-320 500gm","Fruits",750,750,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/casheww320_c514f19c-9a5a-4e34-9f05-5eb6822d6b14.jpg?v=1642845386","Premium farm-fresh Fps Dft Cashew W-320 500gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""1 kg"",""price"":750,""stock"":50}]"
"Fps Dft Cashew W-240 500gm","Fruits",925,925,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/casheww240_d4caa0eb-0aee-40eb-b62b-8cf8c3555d7b.jpg?v=1642845337","Premium farm-fresh Fps Dft Cashew W-240 500gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""1 kg"",""price"":925,""stock"":50}]"
"Fps Dft Cashew W-180 500gm","Fruits",950,950,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/casheww180_b9b1769b-d1d2-48f6-b1c1-616460c1123e.png?v=1642845288","Premium farm-fresh Fps Dft Cashew W-180 500gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""1 kg"",""price"":950,""stock"":50}]"
"Fps Dft Badam Big","Fruits",750,0,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Badambig_38880f17-7dfc-44c4-8677-7e44f0736c70.jpg?v=1642771241","Premium farm-fresh Fps Dft Badam Big. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""500gm"",""price"":750,""stock"":50},{""weight"":""1kg"",""price"":1500,""stock"":50},{""weight"":""2kg"",""price"":3000,""stock"":50}]"
"Fps Dft Anjeer","Fruits",1575,1900,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Anjeer.jpg?v=1642771190","Premium farm-fresh Fps Dft Anjeer. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""500gm"",""price"":1575,""stock"":50},{""weight"":""1kg"",""price"":3150,""stock"":50},{""weight"":""2kg"",""price"":6300,""stock"":50}]"
"Petha White Small","Vegetables",70,80,"1kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/ashground-kumbalam-550x550-1_1.jpg?v=1642264266","Premium farm-fresh Petha White Small. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""1kg"",""price"":70,""stock"":50},{""weight"":""2kg"",""price"":160,""stock"":50},{""weight"":""3kg"",""price"":240,""stock"":50}]"
"Thyme","Vegetables",65,90,"100gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Thyme.jpg?v=1642243045","Premium farm-fresh Thyme. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""100gm"",""price"":65,""stock"":50}]"
